c_articolo	d_articolo	a_p	lt	scrt	giac_d01	giac_d20	giac_d32	giac_d48	giac_d60	giac_d81	disp_d01	ord_mpp	ord_mp	ord_mc	dom_mc	dom_ms	dom_msa	dom_mss	off_mc	off_ms	off_msa	off_mss
51702266	PANNELLO FRONT. EURO         GDT 7XX/9XX	A	40	50.00	27.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	12.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00
51702267	PANNELLO POST. EURO STD      GDT 7X/9X  1COM-1USB-1LAN R01	A	#EMPTY	0.00	473.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	471.00	0.00	5.00	7.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702268	PANNELLO FRONT.USB ON/OFF    GDT 7XX/9XX  BLACK R00	A	50	50.00	236.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	211.00	21.00	12.00	10.00	5.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00
51702269	PANNELLO POST.4COM-1USB      GDT 7XX/9XX BLACK R01	A	#EMPTY	0.00	44.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	20.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702270	PANNELLO FRONT. STD GDT      7XX/9XX USB BLACK	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702271	PANNELLO POST. BL GDT 77XX   2 COM/1 LAN	A	60	50.00	52.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	29.00	1.00	2.00	3.00	3.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00
51702273	PANNELLO FRONT. EURO R01     GDT 7XX/9XX	A	#EMPTY	0.00	5.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702274	PANNELLO POST. EURO STD 2021 GDT 7X/9X  1COM-2USB - R00	A	60	50.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702275	PANNELLO FRONT. EURO 2021    GDT 7XX/9XX - R00	A	60	50.00	72.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702276	COPERCHIO EMI WITOUCH CORE	A	45	100.00	19.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702277	PANN FRONT MCCO SPACE USB ON/OFF GDT 7XX/9XX	A	60	500.00	624.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	14.00	0.00	0.00	400.00	0.00	140.00	70.00	400.00	0.00	0.00	0.00	0.00
51702278	PANNELLO POST MCCO. GDT 77XX 2 COM/1 LAN	A	60	500.00	611.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	1.00	0.00	0.00	400.00	0.00	140.00	70.00	400.00	0.00	0.00	0.00	0.00
51702279	PANNELLO POST. EURO STD 2021 GDT 7X/9X  1COM-2USB MCCO	A	60	0.00	141.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51702280	COVER EMI WITOUCH CORE KME	A	60	100.00	219.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	818.00	15.00	130.00	12.00	2.00	24.00	15.00	0.00	320.00	0.00	0.00	320.00
51702281	PANNELLO POSTERIORE EURO     GDT 7XX/9XX	A	40	50.00	26.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	11.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00
51711000	STAFFA DOPPIA SSD PER CABINETMINI-ITX	A	#EMPTY	0.00	28.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51742041	LASTRA POSTERIORE EMC        (ESAOTE) TANK Q270/370 REV.II	A	30	30.00	93.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	33.00	0.00	0.00	0.00	0.00	10.00	50.00	0.00	0.00	0.00	0.00	0.00
51742042	LASTRA POSTERIORE EMC        (ESAOTE) TANK Q670 REV.I	A	30	30.00	57.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	-3.00	1.00	0.00	0.00	10.00	10.00	10.00	60.00	0.00	30.00	0.00	0.00
52512001	DISSIPATORE CON VENTOLA X LGA1155/LAG1156 73W	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536087	DISSIP.+VENTOLA PROC. INTEL  CORE socket LGA1151/55/56	A	#EMPTY	0.00	1.00	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536092	DISSIP.+VENTOLA X XEON ACTIVEHEATSINK 2U LGA1366 X8 Up	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536093	DISSIP. + VENTOLA 4U ACTIVE  LGA 2011 X XEON	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536099	DISSIP.+VENTOLA PROC. INTEL  CORE LGA775/1156	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536111	DISSIP.+VENTOLA PROC. INTEL  CORE I7 SOCK.LGA1150-1200	A	#EMPTY	0.00	16.00	#EMPTY	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536118	THERMAL MODULE+ W/BLOWER     KME (KE11140215-R1)	A	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536119	BLOWER PER WITOUCH 4 - KME   HB-A906	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536120	TERMAL MODULE PER WITOUCH    4 - KME HB-A906	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536128	DISSIPATORE PER XEON PASSIVE HEATSINK X9 2U	A	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536138	DISSIP.+VENTOLA LOW PROFILE  socket LGA1155/56	A	#EMPTY	0.00	24.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536139	DISSIP.+ VENTOLA SOCKET      LGA115X/1200 E97379	A	#EMPTY	0.00	1012.00	#EMPTY	0.00	0.00	0.00	#EMPTY	952.00	0.00	10.00	0.00	0.00	10.00	50.00	0.00	0.00	0.00	0.00	0.00
52536140	DISSIP. + VENTOLA LGA 1700   CORE	A	20	30.00	186.00	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	79.00	21.00	0.00	7.00	12.00	25.00	10.00	60.00	0.00	0.00	0.00	0.00
52536141	DISSIP. + VENTOLA LGA 1700   CELERON	A	3	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52536142	DISSIP. + VENTOLA LGA 1700   CORE AKASA	A	7	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52882180	ETIC. NEUTRA DA PERSONALIZZ. 70X40 ARGENTO OPACO 3M 76751S	A	30	2000.00	12000.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52882181	ETIC. RETTANGOLARI F.TO 50X29IN MATERIALE 3M 76751	A	#EMPTY	0.00	4500.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53042292	ETICHETTA FRONTALE "ESAOTE"  85x35	A	30	100.00	270.00	#EMPTY	#EMPTY	0.00	0.00	#EMPTY	120.00	1.00	0.00	0.00	10.00	20.00	60.00	60.00	0.00	0.00	0.00	0.00
53042324	ETICHETTA FRONTALE LOGO FEC  ITALIA	A	30	500.00	1895.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1852.00	18.00	133.00	14.00	2.00	26.00	15.00	0.00	0.00	0.00	0.00	0.00
53042326	ETICHETTA LOGO OMEGA GRUPPO	A	#EMPTY	0.00	20.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53082105	ETIC. 35X8MM SU 2 PISTE PER  STAMPA TT.(ROTOLO DA 10000PZ)	A	30	20000.00	35000.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53082107	ETICHETTA 35X5MM SU 1 PISTA	A	#EMPTY	0.00	21000.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53242000	FASCETTA A STRAPPO 280X4,8   DIAM 77 BIANCO	A	#EMPTY	500.00	2600.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53242001	FASCETTA A STRAPPO 142X2.5   DIAM 35 BIANCO	A	30	500.00	4200.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54476094	SCATOLA CARTONE ACCESSORI    (230X190XH50)	A	0	0.00	39.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54476096	SCATOLA CARTONE ACCESSORI    GDT 7XX/9XX/TANK	A	60	400.00	2044.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	2444.00	22.00	12.00	410.00	15.00	185.00	140.00	460.00	0.00	0.00	0.00	1200.00
54476110	SCATOLA CARTONE IMBALLO SELF CHECK-OUT	A	#EMPTY	0.00	216.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54476129	SCATOLA CARTONE IMB. TANK    DS-01W CHIEFTEC	A	60	100.00	593.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	443.00	1.00	0.00	0.00	10.00	20.00	60.00	60.00	0.00	0.00	0.00	0.00
54476158	SCATOLA CARTONE IMB. ESTERNO GENERICO	A	#EMPTY	0.00	44.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54476264	SCATOLA CARTONE IMBALLO A CAPPUCCIO AMERICANA PER TOTEM	A	60	30.00	133.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	289.00	1.00	15.00	18.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	160.00
54476265	SCATOLA CARTONE IMBALLO      GDT 7XX/9XX	A	60	500.00	723.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	1273.00	21.00	12.00	410.00	5.00	165.00	80.00	400.00	0.00	0.00	0.00	1200.00
54476273	SCATOLA CARTONE IMBALLO      GENERICO PICCOLO	A	#EMPTY	0.00	340.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54476274	SCATOLA CARTONE IMBALLO      WITOUCH CGM	A	90	20.00	20.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54642005	SACCHETTO PVC TRASPARENTE    (60+10+10X75) TANK	A	30	500.00	1530.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	1380.00	1.00	0.00	0.00	10.00	20.00	60.00	60.00	0.00	0.00	0.00	0.00
54642006	SACCHETTO LD TRASPARENTE     40X50/06 PER GDTXX	A	40	500.00	4759.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	4109.00	21.00	12.00	410.00	5.00	165.00	80.00	400.00	0.00	0.00	0.00	0.00
54642199	CUFFIA IN FOAM PER TANK      520X210X50+80MM	A	30	500.00	628.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	28.00	4.00	0.00	0.00	40.00	80.00	240.00	240.00	0.00	0.00	0.00	0.00
54643027	FOGLIO FOAM PROTEZIONE SCHERMO PER TOTEM	A	30	50.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	150.00	1.00	15.00	18.00	4.00	0.00	0.00	0.00	50.00	0.00	50.00	50.00
54643028	SAGOMATO ANELLO BASE IN FOAM PER TOTEM	A	30	50.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	149.00	1.00	15.00	18.00	4.00	0.00	0.00	0.00	50.00	0.00	50.00	50.00
54643029	CUFFIA SX IN FOAM            PER TOTEM	A	30	50.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	152.00	1.00	15.00	18.00	4.00	0.00	0.00	0.00	50.00	0.00	50.00	50.00
54643030	CUFFIA DX IN FOAM            PER TOTEM	A	30	50.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	152.00	1.00	15.00	18.00	4.00	0.00	0.00	0.00	50.00	0.00	50.00	50.00
54643031	CUFFIA GDT 7XX/9XX IN FOAM   285X190X40+33,5MM	A	30	500.00	241.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	191.00	42.00	24.00	820.00	10.00	330.00	160.00	800.00	0.00	500.00	250.00	500.00
54643032	CUFFIA DX SELF CHECK-OUT FOAM480X230X30+103MM	A	#EMPTY	10.00	22.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54643033	CUFFIA SX SELF CHECK-OUT FOAM480X230X30+103MM	A	#EMPTY	10.00	22.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54643034	FONDO SAG. SELF CHECKOUT FOAM960X360X20MM	A	#EMPTY	10.00	21.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
56506006	GASKET A MOLLA PER PRESE USB FRONT TANK H170 (ESAOTE)	A	#EMPTY	0.00	54.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
56572000	GASKET CONDUTTIVO SEZ. RETT. 6x3 mm	A	0	5.00	484.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	469.00	0.1	0.00	0.00	1.00	2.00	6.00	6.00	0.00	0.00	0.00	0.00
56572010	GASKET CONDUTTIVO USB FRONT. TANK MDC	A	60	100.00	83.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	-67.00	1.00	0.00	0.00	10.00	20.00	60.00	60.00	0.00	0.00	0.00	0.00
56572020	GUARNIZIONE CONDUTTIVA SCHERMANTE PER GDT-7750	A	15	500.00	-48.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	1319.00	1.00	2.00	403.00	3.00	150.00	80.00	400.00	1000.00	0.00	0.00	1000.00
57002000	PIEDINI IN GOMMA PER GDT 7XX/9XX NERO	A	30	500.00	8946.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	6406.00	84.00	48.00	1640.00	20.00	600.00	320.00	1600.00	0.00	0.00	0.00	0.00
57003000	COPRIPROFILO IN NYLON	A	#EMPTY	0.00	12.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58102158	STAFFA MODULO RFID MRT190	A	0	5.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58102160	STAFFA STAMPANTE ST046_MK51  PER KPM180H CUSTOM	A	#EMPTY	0.00	18.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58102168	STAFFA MODULO RFID PP-8632   R.00	A	0	5.00	29.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58102169	MINI PCI-E HALF TO FULL SIZE BRACKET	A	#EMPTY	0.00	131.00	#EMPTY	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58102170	XELF STAFFA MONTAGGIO PINPAD UNIVERSALE NERO RAL 9005	A	#EMPTY	5.00	14.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	13.00	0.00	2.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58302359	SUPPORTO PC MRT 190 / CORE PER BOX SPEAKER E LETTORE RFID	A	0	0.00	33.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58742024	TAPPO CONNETTORE RJ45 COLORE NERO	A	#EMPTY	0.00	14.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58742025	TAPPO PORTA USB-A            COLORE NERO	A	15	0.00	80.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58742026	TAPPO DISPLAY PORT           COLORE NERO	A	15	0.00	64.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58742027	TAPPO PORTA HDMI             COLORE NERO	A	15	0.00	28.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58742028	TAPPO PORTA JACK AUDIO       COLORE NERO	A	15	0.00	22.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58742029	TAPPO CONNETTORE DB9 MASCHIO COLORE NERO	A	15	0.00	28.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61820001	DADO AUTOBL.TE 7473 6 ZN	A	#EMPTY	0.00	469.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61820003	DADO ESAG. 6/S 5588 4 ZN	A	10	200.00	2308.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	2260.00	12.00	180.00	216.00	48.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61820004	DADO ESAG. 6/S 5588 8 ZN	A	10	100.00	4304.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	4280.00	6.00	90.00	108.00	24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61820005	DADO M3 6/S 5588 ZINCATO	A	10	0.00	100.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61920000	RONDELLE PIANE 6592 4 ZN	A	10	200.00	6016.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	5968.00	12.00	180.00	216.00	48.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61920001	RONDELLE PIANE 6592 8 ZN	A	10	200.00	8554.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	8530.00	6.00	90.00	108.00	24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61920002	RONDELLE PIANE 6592 6 ZN	A	10	100.00	2138.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61920003	RONDELLE GROWER 1751 4 ZN	A	10	2000.00	7496.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	5696.00	0.00	0.00	0.00	0.00	300.00	300.00	1200.00	0.00	0.00	0.00	0.00
66319001	VITI TESTA BOMB.CE ACC. 10.9 4X16 ZN	A	10	500.00	2822.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	2790.00	8.00	120.00	144.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66319003	VITE TPS ZINCATA BIANCA MM   3,5X35 X LEGNO	A	10	500.00	6922.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	6890.00	8.00	120.00	144.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66319004	VITE 4.8 TC+7985 3X10 ZN	A	10	1000.00	7449.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	4849.00	84.00	48.00	1640.00	20.00	660.00	320.00	1600.00	0.00	0.00	0.00	0.00
66319005	VITE M3 X 6 BLACK ZINC PLATEDW/CROSS FLAT HEAD	A	10	1000.00	4778.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	4478.00	252.00	144.00	120.00	60.00	120.00	120.00	0.00	0.00	0.00	0.00	0.00
66319006	VITE M3 X 6 BLACK ZINC PLATEDW/CROSS PAN WASHER HEAD	A	10	1000.00	5423.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	5298.00	105.00	60.00	50.00	25.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00
66319007	VITE M3 X 10 BLACK ZINC PLATEW/CROSS FLAT HEAD	A	10	1000.00	12956.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	12902.00	82.00	44.00	34.00	14.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00
66319008	VITE TESTA BOMB.CE ACC.10.9  6X20 ZN	A	10	1000.00	2222.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66319009	VITE M4X8 BRUNITA 25040081	A	#EMPTY	0.00	932.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66319010	VITE M4 X 8 TESTA SVASATA    PIANA IMPRONTA A CROCE ZINC	A	10	1000.00	3000.00	#EMPTY	#EMPTY	#EMPTY	0.00	#EMPTY	5396.00	60.00	520.00	48.00	8.00	96.00	60.00	0.00	1280.00	0.00	0.00	1280.00
66319011	VITE M3 X 6 WHITE ZINC PLATEDW/CROSS FLAT HEAD	A	10	5000.00	20740.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	15680.00	0.00	0.00	3200.00	0.00	1300.00	560.00	3200.00	0.00	0.00	0.00	0.00
66319012	VITE M3 X 6 WHITE ZINC PLATEDW/CROSS PAN WASHER HEAD	A	10	2500.00	18545.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	17250.00	0.00	0.00	800.00	0.00	355.00	140.00	800.00	0.00	0.00	0.00	0.00
66319013	VITE M3 X 10 WHITE ZINC PLATEW/CROSS FLAT HEAD	A	10	1000.00	11948.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	10668.00	0.00	0.00	800.00	0.00	340.00	140.00	800.00	0.00	0.00	0.00	0.00
66319014	VITE TRUCIOLARE TPS+ 4X30 ZN	A	5	500.00	368.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	276.00	24.00	36.00	192.00	92.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66319015	VITI M4X8	A	10	500.00	408.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	316.00	24.00	36.00	192.00	92.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66319016	TASSELLI M6	A	10	500.00	1008.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	916.00	24.00	36.00	192.00	92.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66319017	RONDELLE FE GREMBIULINA 4X16 ZN	A	10	500.00	1976.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	1960.00	4.00	60.00	72.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
69120002	VITE 4.8 TC+985 4*20 ZN	A	10	100.00	62.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
